date,Open,High,Low,target_price,volume,market_cap,increase_volume,increase_market_cap,increase_price,MA7_volume,MA7_market_cap,MA7_price,MA30_volume,MA30_market_cap,MA30_price,volume_lag_7,market_cap_lag_7,price_lag_7,volume_lag_30,market_cap_lag_30,price_lag_30,label,DFF,NFINCP,FINCP,DPRIME,DPCREDIT,DTWEXBGS,CPIAUCSL,DGS3MO,DGS1,DGS30,negative,neutral,positive,increase_negative,increase_neutral,increase_positive,MA7_negative,MA7_neutral,MA7_positive,MA30_negative,MA30_neutral,MA30_positive
2024-05-02,58365.01,59545.21,57003.3,59134.5,131432823893.60416,1149458619445.3923,-0.1734995488662146,0.000603641154624,0.0149050802148215,137512359221.42163,1215820231050.4524,61761.295714285705,131948543051.94,1285544318021.3894,65306.89599999999,149157965211.65625,1264226386138.0034,64495.27,76064873523.09375,1305031837940.3057,65448.35,0.0,5.33,328.120667969,651.938,8.5,5.5,122.8047,313.225,5.46,5.16,4.72,0.1162810115201864,0.4754803325049578,0.4082386358641088,-0.5222065538272312,-0.0842239745161327,0.7194873895560268,0.297751509322552,0.5720745281848524,0.1301739528010199,0.1837035859698474,0.5270742830432208,0.2892221261430304
2024-05-03,59112.48,63176.02,58837.01,62799.97,104745197131.86806,1193855616696.5278,-0.2030514598342643,0.0386242675465401,0.0619853046867733,131825611696.39632,1205939272162.3289,61617.54428571429,133017109208.862,1282048754036.6978,65197.75633333333,144552429807.04514,1263022328913.3923,63806.23,72688212424.20833,1298722536237.2778,66074.16,0.0,5.33,328.120667969,651.938,8.5,5.5,122.5056,313.225,5.45,5.12,4.66,0.3370721711544319,0.6384493373334408,0.0244784851092844,1.8987722651167005,0.3427460479173103,-0.9400387837925448,0.3375774612525544,0.5328342780869987,0.1295882434683984,0.1871927948024634,0.5324903577954074,0.2803168424175591
2024-05-04,62870.12,64469.81,62642.67,63880.04,105858800461.71877,1249046843976.913,0.0106315455060793,0.0462293986881787,0.0171985750948607,128159041882.60716,1206898487996.0715,61674.24571428571,134741004462.71288,1279810476754.9312,65045.05,131524789158.24306,1242332333140.715,63483.13,54141942846.19231,1316195162429.9092,68461.23,0.0,5.33,328.120667969,651.938,8.5,5.5,122.42136666666669,313.225,5.45,5.12,4.653333333333333,0.0839845167356543,0.528508729301393,0.3875067378394305,-0.7508411434618962,-0.172199423827782,14.830503240270088,0.2112603040004614,0.6040876585591052,0.1846520208387768,0.1885053028719682,0.5346274625656451,0.2768672288286625
2024-05-05,63893.95,64479.4,63010.78,64040.05,89483521887.88542,1255450583253.3784,-0.1546898179689374,0.0051269008102819,0.0025048512806191,123231241325.7996,1207095128529.6216,61814.36,135541749885.06728,1277398847818.4978,64915.426,123978125785.5382,1254074099518.5278,63059.25,65461159217.25347,1327799451346.375,67928.77,0.0,5.33,328.120667969,651.938,8.5,5.5,122.33713333333333,313.225,5.45,5.12,4.6466666666666665,0.0368652979959733,0.7295044884085655,0.2336302138864994,-0.5610464948913283,0.380307359109958,-0.3970938023191026,0.1280268884937478,0.6549042445341391,0.2170688559334458,0.1896275375366704,0.5562885316972567,0.2540839246986249
2024-05-06,64011.98,65424.77,62970.14,63197.19,95229564647.93056,1258601500066.3125,0.0642134176082653,0.0025097895966313,-0.013161451310547,118427487295.96924,1210356524451.1582,61725.677142857145,137111955329.4043,1274729036048.3022,64725.17033333333,128855842856.74306,1235771728615.5557,63817.97,48123401317.81944,1338695853172.181,68904.86,0.0,5.33,328.120667969,651.938,8.5,5.5,122.2529,313.225,5.45,5.12,4.64,0.045432197744958,0.7097234688699245,0.2448443491011857,0.2323838464542034,-0.0271156927105326,0.0479995075471458,0.1322513799158124,0.6330463990702161,0.234702210690427,0.188852348196711,0.5608127714708082,0.2503348750574329
2024-05-07,63165.14,64322.23,62292.05,62380.43,102284339989.3368,1250305184237.8994,0.0740817766781585,-0.0065916938983276,-0.012923992348394,112579648800.45387,1215069075026.239,61956.88857142858,139232390918.69437,1270892942905.909,64491.560000000005,143219209457.94446,1217317330212.3333,60761.95,38671272310.63541,1365387978509.7014,69388.74,0.0,5.33,328.120667969,651.938,8.5,5.5,122.4588,313.225,5.45,5.13,4.61,,,,,,,,,,,,
2024-05-08,62312.12,62947.97,60957.21,61220.05,96231033741.69098,1226437181090.7915,-0.059181163492641,-0.0190897418070422,-0.0186016672215949,103609325964.86208,1226165075538.1736,62378.89000000001,140669005088.94077,1265148129636.8416,64144.50266666666,159023293590.83334,1148765177507.25,58266.04,53132608634.298615,1398781579162.8125,71631.77,0.0,5.33,328.120667969,651.938,8.5,5.5,122.5562,313.225,5.45,5.13,4.64,0.328128001478035,0.4121836381964385,0.2596883432706817,6.222366906396237,-0.4192334672929042,0.060626247752859,0.1701620109670329,0.5732943258647408,0.2565436524205974,0.1996680379049466,0.5584916122365378,0.2418403440887026
2024-05-09,61203.59,63349.87,60746.02,63110.01,96371791598.55902,1216539898240.8298,0.0014627075216283,-0.0080699468367055,0.0308715853711324,98600607065.56996,1235748115366.0933,62946.82000000001,139474307173.77597,1259682392531.0393,63941.56233333333,131432823893.60416,1149458619445.3923,59134.5,132212729053.50348,1380512011414.8958,69198.22,0.0,5.33,323.791738281,619.06675,8.5,5.5,122.5322,313.225,5.46,5.12,4.6,0.1107744693756103,0.5778998702764511,0.3113256499171257,-0.662404705247243,0.4020446634056724,0.1988433750860379,0.1512196665721213,0.5816785521273101,0.2671017735697595,0.2029068291668238,0.5562645893279098,0.2408285757699899
2024-05-10,63074.05,63463.95,60318.78,60887.95,99784445417.81598,1223188375479.9097,0.0354113352325389,0.0054650712637487,-0.0352093114864029,97891928249.27678,1239938509478.0051,62673.67428571428,137504656839.7927,1255073100411.788,63620.70733333334,104745197131.86806,1193855616696.5278,62799.97,158873955437.3136,1361467139057.446,70513.6,0.0,5.33,323.791738281,619.06675,8.5,5.5,122.3898,313.225,5.47,5.17,4.64,0.0749116709921508,0.5254369080066681,0.3996513800229876,-0.3237460633808778,-0.0907820973288783,0.2837084902235782,0.145309760782402,0.5888152057704117,0.2658750227353136,0.2049573382403884,0.5573445793355829,0.2376980755573677
2024-05-11,60800.03,61391.96,60560.03,60784.24,93416078524.9132,1199916424353.4514,-0.0638212385330925,-0.0190256477194918,-0.0017032926876335,96114396544.01884,1232919878103.2246,62231.41714285715,135166934449.55553,1248861089424.771,63309.780333333336,105858800461.71877,1249046843976.913,63880.04,163547750232.02777,1386276753963.962,70112.05,0.0,5.33,323.791738281,619.06675,8.5,5.5,122.39546666666666,313.225,5.463333333333333,5.166666666666667,4.636666666666667,0.5984623525291681,0.3881481923162937,0.013389439554885,6.988906729792133,-0.2612848728331663,-0.9664972017508988,0.1826512152645072,0.5530578993393906,0.2642908733703994,0.2107371473156926,0.5590329926575548,0.2302298519493723
2024-05-12,60816.04,61763.99,60689.41,61549.96,76159301784.85764,1204681757746.9585,-0.1847302628471322,0.0039713877540052,0.0125973443116176,94210936529.30058,1225667188745.1646,61875.69,132489153388.75752,1243420460635.4312,63121.172000000006,89483521887.88542,1255450583253.3784,64040.05,156492733608.7986,1367900621427.1562,67208.21,0.0,5.33,323.791738281,619.06675,8.5,5.5,122.40113333333332,313.225,5.456666666666667,5.163333333333333,4.633333333333333,0.1781026909981543,0.5967056875427564,0.2251916150562465,-0.7023995072614465,0.537314096407059,15.818599025982952,0.1960966687305786,0.5628003219452997,0.2411029986870874,0.2110560916625249,0.5598371757598712,0.2291067246888165
2024-05-13,61444.49,63332.96,60786.91,62917.18,90675951502.60416,1227777899897.6284,0.1906090179076824,0.0191719862960863,0.0222131744683506,93560420365.68253,1221263817292.4956,61835.688571428575,129817305652.98412,1240702242099.5056,63076.54666666666,95229564647.93056,1258601500066.3125,63197.19,170831383575.80554,1309324455975.3923,64255.94,0.0,5.33,323.791738281,619.06675,8.5,5.5,122.4068,313.225,5.45,5.16,4.63,0.0299352473521139,0.7257229844108224,0.2443417483009398,-0.8319214202528579,0.2162159663658666,0.0850392819462223,0.1951066614957415,0.5622601070884793,0.2426332178891503,0.2066765450960854,0.5632200273054667,0.2301034194078214
2024-05-14,62940.1,63053.02,61157.62,61602.22,96890384586.05902,1220229790815.8298,0.0685345229961705,-0.0061477805411124,-0.020899855969387,92789855308.07144,1216967332517.9143,61724.51571428571,126600827358.98853,1239274163233.2017,62943.85566666666,102284339989.3368,1250305184237.8994,62380.43,193384733405.9271,1263072156804.9585,65582.95,0.0,5.33,323.791738281,619.06675,8.5,5.5,122.3094,313.225,5.44,5.16,4.59,0.0370069504382886,0.8395921077047076,0.123400948143431,0.2362333273212589,0.1569043915376743,-0.4949657641335766,0.1939030547376459,0.5808127697791624,0.225284160609471,0.2073760166793039,0.5781942325834155,0.2144297430617919
2024-05-15,61577.48,66390.0,61404.32,66247.62,100366232949.29514,1251896075834.861,0.0358740279346175,0.025951083359356,0.0754096199779812,93380598052.0149,1220604317481.3528,62442.74,124370095842.28284,1238377823462.2544,63035.546,96231033741.69098,1226437181090.7915,61220.05,167288178450.46527,1278786268963.2744,63496.91,0.0,5.33,323.791738281,619.06675,8.5,5.5,121.7471,313.225,5.45,5.1,4.52,0.1921209690238658,0.5920166671276093,0.2158623436310638,4.191483403752471,-0.2948758549600051,0.7492762160965187,0.1744734786727646,0.6065032024836156,0.219023303518097,0.2108471934570115,0.5787032867143936,0.2104495121052466
2024-05-16,66206.5,66598.22,64665.08,65249.97,115681520609.19792,1295913178703.0938,0.1525940269935213,0.0351603489442034,-0.0150594089266904,96139130767.82043,1231943357547.3904,62748.44857142858,122730740913.7809,1240253700998.615,63087.88566666667,96371791598.55902,1216539898240.8298,63110.01,164862168464.25696,1239636852612.2708,63679.78,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.6189,313.225,5.45,5.13,4.52,0.2001091581769287,0.531924069341686,0.2679667459386918,0.0415789551429469,-0.1015049087679997,0.2413779144206874,0.187235577072953,0.5999352309215062,0.2128291743783208,0.2124675501365951,0.5797625278243697,0.2077699133564247
2024-05-17,65234.32,67399.94,65156.23,67004.04,102634356864.29514,1305116155080.962,-0.1127852026511604,0.0071015377643417,0.0268823112102579,96546260974.46033,1243647326061.8264,63622.17571428572,120842836950.13736,1242734191645.11,63277.688,99784445417.81598,1223188375479.9097,60887.95,159271475773.6007,1230701435686.1145,61309.97,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.638,313.225,5.46,5.14,4.56,0.2733789595852916,0.4939209272464116,0.232700111111626,0.3661491661645022,-0.071444674692588,-0.1316082512534389,0.215588046871973,0.5954329479557553,0.1889789931052691,0.2122034143374831,0.589079352987403,0.1987172237392354
2024-05-18,67030.03,67376.41,66640.01,66914.58,93829825867.83331,1318748541912.823,-0.0857854159704368,0.0104453437180964,-0.0013351433734442,96605367737.73462,1260623342856.0222,64497.93857142857,118561692790.31738,1245752226023.725,63394.240666666665,93416078524.9132,1199916424353.4514,60784.24,162264150662.4331,1228207510554.3696,63418.0,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.6379,313.225,5.456666666666667,5.1433333333333335,4.566666666666666,0.0032837600447237,0.6046566758304834,0.3920595496892929,-0.987988248804132,0.2241973208169553,0.6848275139036025,0.1305625336599095,0.6263627313149253,0.2430747231244703,0.2079824370564569,0.5893267907788878,0.2026907631521366
2024-05-19,66915.16,67598.31,66005.33,66347.05,84425742668.57986,1317076250481.6077,-0.1002248817183124,-0.0012680896911474,-0.0084814101799637,97786287863.98064,1276679698960.9722,65183.23714285715,115389491670.36552,1247831429621.425,63473.61066666667,76159301784.85764,1204681757746.9585,61549.96,179591776267.1359,1254700142550.6133,63965.95,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.6378,313.225,5.453333333333333,5.1466666666666665,4.573333333333333,0.2835812031989917,0.5522098578512669,0.164208942442201,85.35868618191002,-0.086738177342013,-0.5811632631513846,0.1456308925457435,0.6200061842161411,0.2343629127510351,0.21476930008189,0.5860445306043353,0.1991861593668292
2024-05-20,66278.22,71456.55,66139.62,71418.17,97673519611.45486,1332036657324.7048,0.1569163210666707,0.0113588008572978,0.0764332400611631,98785940450.95934,1291573807164.8403,66397.66428571429,113518614881.63982,1250109338050.947,63692.28333333333,90675951502.60416,1227777899897.6284,62917.18,153799823273.2257,1263699404439.0415,64857.99,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.6377,313.225,5.45,5.15,4.58,0.0309121940129746,0.6732482810815176,0.2958395130311449,-0.8909935014582641,0.2191891751104005,0.801604155238231,0.1457704563544379,0.6125097980262403,0.2417197362839216,0.2109706161523677,0.586467156533556,0.202562217786711
2024-05-21,71413.26,71739.14,69266.38,70104.4,140382014974.79166,1391426237434.465,0.4372576675155265,0.0445855448370615,-0.0183954587467027,104999030506.49255,1316030442396.074,67612.26142857142,113776471029.63844,1253865894946.8572,63865.867666666665,96890384586.05902,1220229790815.8298,61602.22,132646330534.83331,1278729530557.1597,64896.87,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.7864,313.225,5.45,5.14,4.55,0.1554863816958718,0.5467280354350804,0.2977855438699147,4.029936782572282,-0.1879250927209095,0.0065779950042202,0.1626960893912354,0.5706720734162936,0.266631821387705,0.2123372493718569,0.5863410167582827,0.201321723889584
2024-05-22,70145.51,70599.97,69048.6,69224.99,116115129934.34377,1375990340801.014,-0.1728632050537633,-0.0110935788173091,-0.012544291085866,107248872932.92809,1333758194534.0957,68037.6,112979618299.59956,1256411252508.0415,63946.071,100366232949.29514,1251896075834.861,66247.62,140020711835.5104,1299629613965.4932,66818.89,0.0,5.33,318.944121094,605.3318125,8.5,5.5,121.9514,313.225,5.45,5.16,4.55,0.0126297551240505,0.4944832831887262,0.4928869477340153,-0.9187725961187128,-0.0955589413021016,0.6551741945852452,0.1370544874055475,0.556738732853596,0.3062067648309838,0.2114346485824087,0.5770076250511581,0.2115577155999375
2024-05-23,69166.59,70036.03,66671.21,67923.97,111358739714.12152,1355143547460.9895,-0.0409627085024294,-0.0151503922097946,-0.0187940799991448,106631332805.06004,1342219675785.224,68419.59999999999,111994444818.4353,1257962688876.4053,63997.316333333336,115681520609.19792,1295913178703.0938,65249.97,140913944149.0486,1308600456410.069,66386.61,0.0,5.33,313.5944375,606.7753125,8.5,5.5,122.1493,313.225,5.46,5.2,4.58,0.3326755058175573,0.4586999810611208,0.2086245131601268,25.340614093463365,-0.0723650391108332,-0.5767294830604637,0.1559925370684945,0.5462781488135152,0.2977293030054745,0.2163365633029949,0.576596189232829,0.2070672371945708
2024-05-24,67989.95,69184.6,66714.03,68534.95,118732856369.60764,1338591265664.139,0.0662194693871072,-0.0122144121394837,0.0089950572677067,108931118448.67609,1347001834439.9634,68638.30142857143,111335827686.67892,1259431243668.2085,64138.779,102634356864.29514,1305116155080.962,67004.04,138491370322.2986,1294534621910.038,64291.07,0.0,5.33,313.5944375,606.7753125,8.5,5.5,122.0215,313.225,5.46,5.21,4.57,0.039391417580191,0.5547652393579483,0.4058433299263318,-0.8815920712786302,0.2094293923330836,0.9453290688560284,0.1225657453534801,0.5549701934008776,0.3224640485504325,0.212792947761962,0.5675869218430546,0.2196201188803807
2024-05-25,68549.98,69544.36,68529.54,69264.99,98349462378.77084,1359001925515.4756,-0.1716744177987651,0.015247865703957,0.0106520833530922,109576780807.38144,1352752317811.771,68974.07428571429,109642210925.58276,1262590428314.1245,64297.76966666666,93829825867.83331,1318748541912.823,66914.58,149157965211.65625,1264226386138.0034,64495.27,0.0,5.33,313.5944375,606.7753125,8.5,5.5,121.975675,313.225,5.46,5.21,4.5925,0.0286399643402546,0.6972666479647159,0.2740934208035468,-0.2729389775843717,0.2568679479119675,-0.3246324367255217,0.1261880602528417,0.5682001894200537,0.3056117444238974,0.1979310372740488,0.5792806105237829,0.2227883421307276
2024-05-26,69284.48,69464.03,68313.96,68552.6,88617970999.7743,1359122396532.986,-0.0989480892281636,8.864668640171561e-05,-0.0102849939052903,110175670568.98068,1358758910104.8247,69289.15285714286,107777728965.3404,1265793763901.4443,64455.982,84425742668.57986,1317076250481.6077,66347.05,144552429807.04514,1263022328913.3923,63806.23,0.0,5.33,313.5944375,606.7753125,8.5,5.5,121.92985,313.225,5.46,5.21,4.615,0.0015564407804049,0.0311616961844264,0.967281848192215,-0.9456549330189892,-0.9553087814032324,2.5290224966235235,0.0858988084787578,0.4937647377533622,0.4203364452453279,0.1832900613811169,0.5635826157110807,0.2531273129780003
2024-05-27,68513.99,70660.82,68271.15,69446.22,94366758873.81598,1362623722399.2812,0.0648715808902498,0.0025761667052406,0.0130355376747197,109703276177.8894,1363128490829.7644,69007.44571428571,106539127955.85948,1269803476876.7295,64654.75166666667,97673519611.45486,1332036657324.7048,71418.17,131524789158.24306,1242332333140.715,63483.13,-1.0,5.33,313.5944375,606.7753125,8.5,5.5,121.884025,313.225,5.46,5.21,4.6375,0.0036470720078796,0.951643407344818,0.04470956325531,1.3432128313489915,29.53888343280926,-0.9537781430108824,0.0820037910494585,0.5335354700766909,0.3844607381344943,0.1814686135265658,0.5648663596886274,0.2536650167385895
2024-05-28,69377.71,69469.69,67284.99,68397.44,104610415892.73264,1345253913901.3125,0.1085515401945098,-0.0127473257748546,-0.0151020458708911,104593047737.59525,1356532444610.743,68763.59428571428,105893537626.09932,1272842804022.8228,64832.691333333336,140382014974.79166,1391426237434.465,70104.4,123978125785.5382,1254074099518.5278,63059.25,0.0,5.33,313.5944375,606.7753125,8.5,5.5,121.8382,313.225,5.46,5.21,4.66,0.1221606376181755,0.7510841361113957,0.1267552278004586,32.49553761325362,-0.2107504446366135,1.8350808769174085,0.0772429704669305,0.5627291987447359,0.3600278358388578,0.1532671475304948,0.5889113286924523,0.2578215144570454
2024-05-29,68398.42,68917.38,67172.01,67665.53,100941705870.14584,1339429081861.6528,-0.0350702173514794,-0.00432991272463,-0.0107008390957322,102425415728.4241,1351309407619.405,68540.81428571428,104963066393.21272,1276298049131.026,64960.943333333336,116115129934.34377,1375990340801.014,69224.99,128855842856.74306,1235771728615.5557,63817.97,0.0,5.33,313.5944375,606.7753125,8.5,5.5,122.5535,313.225,5.46,5.22,4.74,0.0043700120295397,0.6708737965673208,0.3247561585158109,-0.9642273312030456,-0.1067927488914219,1.5620730927725568,0.0760630071677147,0.5879278435131067,0.3360091516648286,0.1327628410467138,0.5988141756919187,0.2684229741334452
2024-05-30,67575.28,69472.55,67191.52,68375.98,99654420792.42014,1343777230166.5833,-0.0127527573130347,0.0032462698949966,0.0104994374536044,100753370168.18105,1349685648005.9185,68605.38714285714,103510906771.0286,1280513379129.5007,65214.744333333336,111358739714.12152,1355143547460.9895,67923.97,143219209457.94446,1217317330212.3333,60761.95,0.0,5.33,314.935632813,592.4119375,8.5,5.5,122.356,313.225,5.46,5.19,4.69,0.0031797010451554,0.4307295680046081,0.566090777516365,-0.2723816264894044,-0.3579573830301101,0.7431256118544233,0.0289921779145144,0.5839320702193191,0.3870757608585769,0.1323401391552021,0.5844142150548262,0.2832456378572467
2024-05-31,68352.12,68894.35,66741.31,67576.21,99878780775.00348,1340010675163.264,0.0022513801274374,-0.0028029608768206,-0.0116966513679217,98059930797.52332,1349888420791.5078,68468.4242857143,101539423010.50092,1286888229051.368,65525.083333333336,118732856369.60764,1338591265664.139,68534.95,159023293590.83334,1148765177507.25,58266.04,0.0,5.33,314.935632813,592.4119375,8.5,5.5,122.4845,313.225,5.46,5.18,4.65,0.0403470592573284,0.7073915787041187,0.2522613611072302,11.688947383528616,0.6423102365160841,-0.5543800197311329,0.0291286981541055,0.6057358329830578,0.3651354795987052,0.13159325499313,0.5803123293238046,0.2880944081888381
2024-06-01,67545.59,67865.07,67467.77,67747.95,92032958380.85416,1333965874339.8818,-0.0785534458197239,-0.0045110094534475,0.0025414269311639,97157573083.53523,1346311842052.1372,68251.7042857143,100226094160.07591,1293038470881.1843,65812.19833333333,98349462378.77084,1359001925515.4756,69264.99,131432823893.60416,1149458619445.3923,59134.5,0.0,5.33,314.935632813,592.4119375,8.5,5.5,122.56153333333332,313.049,5.48,5.166666666666666,4.616666666666667,0.106255140621215,0.6314416709873412,0.2623031933067573,1.6335287522080153,-0.1073661462805527,0.0398072544897533,0.040216580479957,0.5963322648434327,0.3634511613848782,0.1270227303425042,0.5840533754754339,0.288923887903297
2024-06-02,67766.88,68429.33,67399.94,67781.47,81799035674.69444,1336549079510.6494,-0.1111984541864808,0.0019364851983532,0.0004947751186567,96183439465.66669,1343087082477.5178,68141.54285714285,99461222111.50346,1297794919641.655,65978.24833333334,88617970999.7743,1359122396532.986,68552.6,104745197131.86806,1193855616696.5278,62799.97,0.0,5.33,314.935632813,592.4119375,8.5,5.5,122.63856666666666,313.049,5.5,5.153333333333333,4.583333333333333,0.2491800201990242,0.6973747100148883,0.0534452935680746,1.345110257651596,0.1044166738702123,-0.7962461192549353,0.0755913775397597,0.6915055525334987,0.2329030821528581,0.1314526972984654,0.5914498547257648,0.2770974431600958
2024-06-03,67779.94,70212.93,67634.05,68808.7,97398272823.32986,1358888276436.8855,0.1907019687942512,0.0167140864998501,0.0151550268827158,96616512887.0258,1342553447340.0327,68050.46857142857,99179204523.55716,1301456300723.6538,66142.537,94366758873.81598,1362623722399.2812,69446.22,105858800461.71877,1249046843976.913,63880.04,0.0,5.33,314.935632813,592.4119375,8.5,5.5,122.7156,313.049,5.52,5.14,4.55,0.0029800084157613,0.5503932875581086,0.446626712102443,-0.988040740933478,-0.2107639126369262,7.356707995879242,0.0754960827408857,0.6341841068496831,0.2903198177024486,0.120316291873843,0.5885146530665871,0.2911690507265344
2024-06-04,68809.87,71020.04,68633.19,70599.0,104654845182.98264,1371599959992.6423,0.0745041174684424,0.0093544728997794,0.0260185121939522,96622859928.4901,1346317168210.223,68364.97714285714,99684915300.0604,1305327946614.9631,66361.16866666666,104610415892.73264,1345253913901.3125,68397.44,89483521887.88542,1255450583253.3784,64040.05,0.0,5.33,314.935632813,592.4119375,8.5,5.5,123.0715,313.049,5.52,5.11,4.48,0.1232826261781155,0.7276924610137939,0.1490249395370483,40.36989195267747,0.3221317873302856,-0.6663322289087215,0.0756563668208771,0.630842438978597,0.2935012050933899,0.1216262288552584,0.5951541107903339,0.2832196574497884
2024-06-05,70537.85,71696.85,70443.46,71131.93,111311224610.05208,1399930475342.5972,0.0636031653902995,0.0206550861594562,0.0075486904913666,98104219748.47668,1354960224421.7864,68860.17714285714,100220970632.13112,1310038912457.5056,66625.66,100941705870.14584,1339429081861.6528,67665.53,95229564647.93056,1258601500066.3125,63197.19,0.0,5.33,314.935632813,592.4119375,8.5,5.5,122.9014,313.049,5.51,5.08,4.44,0.0981860914201076,0.5846936883670943,0.3171201989586864,-0.2035691121776488,-0.1965098998654995,1.127967304961387,0.0890586638766725,0.6185309949499933,0.2924103537280864,0.1236702553027296,0.5903270841222847,0.2860026569521946
2024-06-06,71087.06,71603.24,70330.65,70783.1,102877542640.21877,1399125828326.361,-0.0757666803090018,-0.0005747764124065,-0.0049039861564277,98564665726.73364,1362867167016.0403,69204.05142857143,100240744053.8272,1314999600593.7878,66905.749,99654420792.42014,1343777230166.5833,68375.98,102284339989.3368,1250305184237.8994,62380.43,0.0,5.33,321.297703125,588.87428125,8.5,5.5,122.7416,313.049,5.51,5.08,4.43,0.0934816297376528,0.6654396564699709,0.241078724968247,-0.0479137280485672,0.1380996061858992,-0.2397875450385481,0.1019589394041721,0.6520610075879023,0.2459800605069267,0.1252719030358194,0.5888509570422863,0.2858771361477633
2024-06-07,70799.08,71968.03,68728.21,69375.8,106092074580.18056,1392124871309.0798,0.0312461967642791,-0.0050038080032128,-0.0198818644563462,99452279127.47322,1370312052179.7285,69461.1357142857,100569445415.11018,1320522523601.064,67177.60733333333,99878780775.00348,1340010675163.264,67576.21,96231033741.69098,1226437181090.7915,61220.05,0.0,5.33,321.297703125,588.87428125,8.5,5.5,123.8707,313.049,5.52,5.17,4.55,0.1321641363610978,0.6907495632767677,0.1770862926496192,0.4137979486665324,0.0380348639590567,-0.2654420556067582,0.1150756647047106,0.6496835768125664,0.2352407650129822,0.1187397741985882,0.5981364878782973,0.2831237344603945
2024-06-08,69355.62,69582.23,69224.59,69316.65,103610754573.20831,1367427987313.8784,-0.0233883635209428,-0.0177404229348893,-0.0008526027807968,101106250012.09525,1375092354033.1562,69685.23571428572,100810744180.93182,1325552126570.1655,67384.49533333334,92032958380.85416,1333965874339.8818,67747.95,96371791598.55902,1216539898240.8298,63110.01,0.0,5.33,321.297703125,588.87428125,8.5,5.5,123.9882,313.049,5.52,5.166666666666667,4.5633333333333335,0.0187624199315905,0.746869812409083,0.234367753068606,-0.8580369800145483,0.0812454355614687,0.3234663708970582,0.1025767046061928,0.6661733113013867,0.2312499878361035,0.1156727058837875,0.6037688192827184,0.2805584712321105
2024-06-09,69310.52,69850.12,69169.97,69657.34,83310044389.57639,1368597583239.215,-0.195932461521531,0.0008553254256804,0.0049149807441646,101322108399.93552,1379670711708.6658,69953.21714285715,100261597479.99052,1330399100162.1423,67676.80833333333,81799035674.69444,1336549079510.6494,67781.47,99784445417.81598,1223188375479.9097,60887.95,0.0,5.33,321.297703125,588.87428125,8.5,5.5,124.1057,313.049,5.52,5.163333333333333,4.576666666666666,0.19419209996704,0.7247166410088539,0.0810912426095455,9.350056158804792,-0.029661356011662,-0.6539999997960135,0.0947212874301951,0.6700793014433818,0.2351994091277422,0.1196487201829505,0.610411477049458,0.2699397999849958
2024-06-10,69648.18,70160.0,69258.75,69519.27,87451861112.73958,1371123086722.413,0.04971569459014,0.0018453221853721,-0.001982131387733,99901192441.27975,1381418541749.455,70054.72714285714,100062790232.91805,1336105988907.7744,67967.976,97398272823.32986,1358888276436.8855,68808.7,93416078524.9132,1199916424353.4514,60784.24,0.0,5.33,321.297703125,588.87428125,8.5,5.5,124.2232,313.049,5.52,5.16,4.59,0.3338600454459848,0.5927852844133189,0.0733546568325867,0.7192256816968889,-0.1820454355951834,-0.0954059344510292,0.1419898641487985,0.6761353009941261,0.181874829803477,0.1108286432801777,0.617232713452692,0.2719386405609192
2024-06-11,69540.15,69580.24,66193.56,67345.04,104796038194.81944,1330334787420.3264,0.1983282786826048,-0.029748094607311,-0.0312752133329364,99921362871.54214,1375523517096.267,69589.87571428572,101017348113.2501,1340294423230.22,68161.14533333333,104654845182.98264,1371599959992.6423,70599.0,76159301784.85764,1204681757746.9585,61549.96,0.0,5.33,321.297703125,588.87428125,8.5,5.5,124.345,313.049,5.52,5.17,4.53,0.2490368571598082,0.481977254152298,0.2689858842641115,-0.2540681026172691,-0.1869277682402118,2.6669230813526004,0.1599547542890403,0.641033128585341,0.1990121076216289,0.1131931154855662,0.6134084323396767,0.2733984495345147
2024-06-12,67314.24,69980.04,66960.38,68270.22,107347892439.03471,1343572403474.8057,0.024350674779053,0.0099505900166292,0.013737908537882,99355172561.39684,1367472363972.297,69181.06,101573079477.7978,1344154240016.126,68339.58,111311224610.05208,1399930475342.5972,71131.93,90675951502.60416,1227777899897.6284,62917.18,0.0,5.33,321.297703125,588.87428125,8.5,5.5,124.1411,313.049,5.51,5.13,4.47,0.0710798586951568,0.7652836591005325,0.1636364255100488,-0.714580968030991,0.587800362999524,-0.3916542276643122,0.156082435328333,0.6668316958329751,0.1770858542718235,0.1145646025303343,0.6147271214960004,0.2707082721081517
