date,Open,High,Low,price,volume,market_cap,increase_volume,increase_market_cap,increase_price,MA7_volume,MA7_market_cap,MA7_price,MA30_volume,MA30_market_cap,MA30_price,volume_lag_7,market_cap_lag_7,price_lag_7,volume_lag_30,market_cap_lag_30,price_lag_30,label,DFF,NFINCP,FINCP,DPRIME,DPCREDIT,DTWEXBGS,CPIAUCSL,DGS3MO,DGS1,DGS30,negative,neutral,positive,increase_negative,increase_neutral,increase_positive,MA7_negative,MA7_neutral,MA7_positive,MA30_negative,MA30_neutral,MA30_positive
2022-12-19,16741.11828923561,16801.150077948707,16366.3141,16424.79671324863,29555712497.77778,320479941309.2338,0.15730303137168627,-0.00332074267220922,-0.019459951864192068,42932906977.5238,329772543159.3838,17067.846545443845,38886250252.26109,323714144008.52747,16831.550941578054,27210991608.88889,326657443273.10474,17220.814535119767,33337255479.30313,319762448550.92664,16715.838593288543,1.0,4.33,288.1663125,702.69825,7.5,4.5,122.5438,298.812,4.37,4.64,3.62,0.01541051686379228,0.6953016962442133,0.28928778630991775,-0.9057408879760519,0.36124890515171776,-0.11186991798711485,0.09026688260233895,0.5028947022164878,0.4068384144022002,0.13408301420663624,0.48594004239965183,0.3799769445415195
2022-12-20,16441.86651327895,16994.6028,16408.67749509621,16902.54219033073,50421339946.66666,322615905375.6514,0.7059761273039082,0.006664891592564892,0.029086842621116757,44263521860.063484,327906654606.5136,16944.445350834674,39618762410.36479,323844177629.4075,16851.920757922413,41107035768.888885,335677125245.7431,17766.350552594908,28445975203.55556,318714896749.2495,16291.4477,1.0,4.33,288.1663125,702.69825,7.5,4.5,122.1502,298.812,4.35,4.64,3.74,0.25711614920550746,0.6142401355836127,0.1286437208505554,15.684459806121994,-0.1165847301947745,-0.5553088414429715,0.11700018419786605,0.5034809639780885,0.37951885575896904,0.13188632611114912,0.49400203937294396,0.374111635626634
2022-12-21,16901.38001431798,16921.028080591037,16740.439,16806.416495870926,42938911495.11112,323370704324.2319,-0.14839804851418265,0.0023396210044311434,-0.005687055436831999,42715481063.61904,325036910612.89594,16802.623568219686,39376683574.216644,324350989379.07196,16886.135584393112,53775197070.22222,343458912279.5559,17799.16897417585,50201276579.55556,308166351834.29913,15779.971701749892,1.0,4.33,288.1663125,702.69825,7.5,4.5,122.2965,298.812,4.33,4.6,3.74,0.14578161616477048,0.43239022738167215,0.4218281351495534,-0.4330126029997037,-0.29605670106392196,2.2790417780249728,0.1069379511376478,0.5041966826397326,0.38886536552944023,0.13109965202989735,0.48704211674349107,0.3818582320514744
2022-12-22,16818.780905015054,16859.2589,16572.0123,16822.062144857282,33312386965.33333,322422836811.5665,-0.2241911635527565,-0.0029312102178401184,0.0009309330748883737,39437012458.666664,322833135996.1795,16728.709835977665,38533242248.94257,324885338921.2314,16907.705742555023,56261667200.0,337849259128.5813,17339.458270551433,58615626723.55556,306392350546.7838,16174.9574,1.0,4.33,284.834132813,683.147890625,7.5,4.5,122.2525,298.812,4.35,4.64,3.73,0.25653770926874125,0.4964464336633682,0.24701586142182347,0.7597397807607517,0.14814443580186065,-0.4144158702589922,0.13355396383737245,0.5456708749809013,0.32077516043976334,0.13318410640120296,0.49454867507759115,0.3722672199601872
2022-12-23,16819.795401654657,16903.32652267795,16772.50272292723,16780.463676220097,35636481443.55556,323385347331.6032,0.06976667510019043,0.0029852430105600796,-0.0024728519178549126,37719157170.793655,322097879756.2869,16753.27704686625,37914733284.20183,325116460953.95514,16913.213558429026,47661468458.66666,328532141010.85126,16608.4932,54191750385.77778,316451686349.8898,16615.2292,1.0,4.33,284.834132813,683.147890625,7.5,4.5,121.9843,298.812,4.34,4.66,3.82,0.1019605689507443,0.4928336403487871,0.4052058017696254,-0.6025513393669021,-0.007277307418489503,0.6404039782597787,0.14616853936596205,0.5531832794201625,0.3006481825625376,0.13451296948385058,0.49002757220698356,0.37545945999371877
2022-12-24,16779.530797670854,16853.5422,16779.530797670854,16833.8821,20626954275.55556,323406562648.0166,-0.4211843189898955,6.560382710116013e-05,0.0031833699479712242,34004317900.19047,322461288048.5204,16760.132732874186,36891760548.438866,325264044052.2409,16921.08525176236,46630829169.77778,320862704602.3825,16785.892297944447,51316136348.44444,318979069699.44324,16597.7313,1.0,4.33,284.834132813,683.147890625,7.5,4.5,121.929975,298.812,4.37,4.6825,3.8475,0.002226807700935675,0.13193447666708374,0.8658386915922165,-0.978160109110303,-0.7322940930458575,1.1367874986263846,0.13464633888353025,0.4819898284858202,0.38336383084441344,0.12572679345540475,0.4821970326081467,0.3920761746929126
2022-12-25,16836.196,16849.6872,16739.6511,16829.918403840365,21982382836.404182,323158776557.9099,0.06571152205708347,-0.0007661752070763339,-0.00023545942261490597,33496309922.914886,322691439194.03046,16771.44024633829,36273185043.45975,325474009599.4768,16931.685489301693,25538438677.33333,321547718539.3389,16750.765809591638,40539647985.77778,316859810140.8318,16511.91127766036,1.0,4.33,284.834132813,683.147890625,7.5,4.5,121.87565000000001,298.812,4.4,4.705,3.875,0.39848034642636776,0.5600626543164252,0.04145699634682385,177.94690514090266,3.24500607016964,-0.9521192610709192,0.16821624494012277,0.4890298948864518,0.34275385620578797,0.13638028767736135,0.4784560743507015,0.3851636391935082
2022-12-26,16832.923370768047,16911.64997081397,16804.8397873503,16908.94843019802,26543512369.77778,323775353259.3779,0.20749022375409112,0.0019079682997794965,0.00469580567542265,33065995618.914883,323162212329.7653,16840.60477733106,35837877300.4079,325658477127.40625,16946.610619693343,29555712497.77778,320479941309.2338,16424.79671324863,39602744661.333336,318241327421.49585,16461.1945184485,1.0,4.33,284.834132813,683.147890625,7.5,4.5,121.821325,298.812,4.43,4.7275,3.9025,0.37606270983815193,0.5106926153724393,0.11324468247282005,-0.05625782247295405,-0.08815092126477117,1.7316181212316912,0.2197379867936027,0.46265716904762694,0.31760484137191686,0.1410727113726911,0.4860264176782031,0.3729008714396857
2022-12-27,16919.823027132126,16963.0029797476,16631.43,16706.459709721472,31444051214.22222,322923072279.5686,0.184622847804579,-0.002632321982601807,-0.011975240288445068,30354954371.422825,323206093316.03925,16812.59299438688,35705238280.788124,325826727963.70715,16955.747122846933,50421339946.66666,322615905375.6514,16902.54219033073,35423221802.81533,317875547190.54175,16432.36461511383,1.0,4.33,284.834132813,683.147890625,7.5,4.5,121.767,298.812,4.46,4.75,3.93,0.323528698257481,0.39928340663512546,0.2771879113279283,-0.13969481739702477,-0.21815316177240002,1.4476903045267173,0.2292254938010275,0.43194906491212876,0.33882544001154163,0.14230752023923363,0.4828926977463291,0.37479978293898764
2022-12-28,16706.249402023037,16762.0146,16488.7629,16549.98326575003,38602978211.55556,319713634177.7244,0.22767190361575723,-0.00993870793804918,-0.009366224004981036,29735535330.914883,322683654723.681,16775.95967579818,35494312188.93627,326098614901.00653,16966.99979009791,42938911495.11112,323370704324.2319,16806.416495870926,44930760967.11112,311557026058.74457,16212.403248220657,1.0,4.33,284.834132813,683.147890625,7.5,4.5,122.02,298.812,4.46,4.71,3.98,0.16188377299642356,0.642150881615552,0.19596535517749458,-0.49963087086763464,0.6082583722352493,-0.29302344305463973,0.2315258019198351,0.46191487265982584,0.3065593285869617,0.1416706590989805,0.4889346676567866,0.36939467388918484
2022-12-29,16547.53492087718,16655.070277639483,16503.1955,16641.44486445416,41785365276.44444,318829546785.7664,0.08243890011409166,-0.0027652477012180088,0.0055263861742632335,30945960803.93076,322170327577.1382,16750.157207169166,35127944775.365906,326212282889.3721,16973.84153891305,33312386965.33333,322422836811.5665,16822.062144857282,52776387683.55556,315419507134.79785,16436.1924,1.0,4.33,275.440632813,716.79496875,7.5,4.5,121.6713,298.812,4.45,4.71,3.92,0.38724692720764625,0.2793790372088551,0.33337400484985363,1.3921293656542189,-0.5649324088663076,0.7011884807286568,0.25019854733967867,0.43090524459489543,0.31889620621953746,0.14766374835306237,0.4874117952866681,0.36492445542077917
2022-12-30,16636.9931152371,16639.843546601933,16379.5325,16603.751952657036,36451566840.888885,318010953973.4716,-0.12764752444469754,-0.0025674935731249625,-0.0022650023543108627,31062401574.978374,321402557097.4051,16724.912675231582,34851561691.03998,325986420811.02704,16954.345448014716,35636481443.55556,323385347331.6032,16780.463676220097,44743059370.66666,324786816323.8256,17188.63467960707,1.0,4.33,275.440632813,716.79496875,7.5,4.5,121.4392,298.812,4.42,4.73,3.97,0.041411246561134804,0.6900166720151901,0.26857207963864005,-0.8930624269642568,1.4698226427752883,-0.19438205819436744,0.241548644141163,0.4590742491186673,0.29937710305796816,0.14768344986134613,0.4944627278866161,0.35785382116140646
2022-12-31,16608.070867729773,16632.8997,16495.873731598705,16538.3479,34065336177.28223,318390737642.239,-0.06546304783063382,0.0011942471289812125,-0.00393911284892261,32982170418.082188,320686010668.0083,16682.693503803013,34694107080.53457,325673742907.1305,16940.41740134805,20626954275.55556,323406562648.0166,16833.8821,38788974492.44444,327771074759.1348,16956.1893,1.0,4.33,275.440632813,716.79496875,7.5,4.5,121.6005,298.812,4.4475,4.7275,3.9475000000000002,0.004022971261292601,0.38136321795172984,0.6146138161420822,-0.9028531716534167,-0.4473130383386817,1.2884501507715784,0.24180523893549974,0.4947069264450453,0.26348783513652035,0.14709364121650836,0.4890132927218633,0.3638930649560293
2023-01-01,16537.4542,16621.1651,16507.3906,16607.069459238443,23508784398.22222,318166900098.1308,-0.3098913136838511,-0.0007030278134526992,0.004155285621875317,33200227784.056187,319972885459.4684,16650.857940288453,34361131519.44953,325413725107.3475,16924.372166655998,21982382836.404182,323158776557.9099,16829.918403840365,33498051230.77352,325967434091.6198,17088.4265,1.0,4.33,275.440632813,716.79496875,7.5,4.5,121.7618,300.356,4.475,4.725,3.925,0.3201961767626926,0.4565960665543874,0.22320775276360413,78.59196225026275,0.19727347856651445,-0.6368325167750467,0.23062178612640327,0.47992598533618275,0.2894522289103461,0.15674666910639629,0.4794222878071557,0.3638310417156808
2023-01-02,16617.25439639316,16758.52530784871,16560.09073189229,16677.44994353439,24859666801.77778,320705961719.3731,0.05746287773423595,0.00798028211124161,0.0042379833762178154,32959678417.199047,319534400953.7534,16617.786727907933,34242364413.860474,325232428361.68463,16916.82971059655,26543512369.77778,323775353259.3779,16908.94843019802,28422679969.44948,326144864089.2584,16903.723625317816,1.0,4.33,275.440632813,716.79496875,7.5,4.5,121.9231,300.356,4.5025,4.7225,3.9025,0.0019375177798792,0.1024045869708061,0.8956578969955444,-0.9939489665383632,-0.7757217057440241,3.0126648196853707,0.1771753301180786,0.4215991241359494,0.40122554527073534,0.14042351892502952,0.47431286246482435,0.3852636170383684
2023-01-03,16673.74874672506,16763.447292054305,16616.632381096962,16675.90903725487,29648327502.22222,320717370492.6464,0.19262771052514643,3.557393573898833e-05,-9.23945977793931e-05,32703146458.3419,319219300698.4789,16613.42234612699,34365752429.97899,325023703938.0509,16901.687834188797,31444051214.22222,322923072279.5686,16706.459709721472,25946687018.666668,326979103201.65906,17130.165329487445,1.0,4.33,275.440632813,716.79496875,7.5,4.5,122.0844,300.356,4.53,4.72,3.88,0.20144710267105925,0.5199477299331472,0.2786051827267958,102.97174403406974,4.077387110416996,-0.6889379486728494,0.1597351021771612,0.4388368846070954,0.4014280126134307,0.1409701617834793,0.4730633282514479,0.38596650880343525
2023-01-04,16674.5087,16973.381190901993,16658.433944630175,16857.282709442374,39384163470.22222,323386238092.0662,0.3283772404116311,0.00832155612687961,0.010876388914229772,32814744352.43714,319743958400.52765,16657.322266654468,34568216726.74936,324804384817.7976,16898.286055709443,38602978211.55556,319713634177.7244,16549.98326575003,33310234567.11111,329965811699.66473,16959.336063823,1.0,4.33,275.440632813,716.79496875,7.5,4.5,121.5108,300.356,4.55,4.71,3.81,0.16601803150427125,0.5189204008451529,0.3150615611645792,-0.17587282565507903,-0.001975831470841097,0.13085319548248683,0.16032571053542516,0.42123253021132406,0.41844175632587133,0.1460771139983811,0.4734868881172291,0.38043599640621334
2023-01-05,16852.13278637077,16877.1266,16781.4648,16828.8464,38960056725.333336,323447365297.4649,-0.010768458880929293,0.00018902228418662354,-0.0016868857177347448,32411128845.135555,320403646759.34174,16684.093914589586,34756452131.07529,324698400265.4359,16889.635065164206,41785365276.44444,318829546785.7664,16641.44486445416,33312994595.55556,326626901868.3153,17088.37611635709,1.0,4.33,285.473375,730.76496875,7.5,4.5,122.0786,300.356,4.66,4.78,3.78,0.4651991502614692,0.462225370729963,0.07257548133687423,1.802100145667013,-0.1092557356057925,-0.7696466650244176,0.171461742400257,0.4473534350000538,0.38118482439544576,0.15643325618886017,0.47967513502898296,0.36389160716913277
2023-01-06,16831.1192,17005.497083184826,16707.851030669914,16953.972066580434,34958072839.111115,323401240878.4581,-0.10272017606226884,-0.00014260254976680874,0.007435189769183216,32197772559.1673,321173687745.7684,16734.125359435788,34800767665.29751,324664363464.1903,16893.49921827817,36451566840.888885,318010953973.4716,16603.751952657036,33628606812.444443,324422344915.8258,16838.047473161492,1.0,4.33,285.473375,730.76496875,7.5,4.5,121.0814,300.356,4.67,4.71,3.67,0.4132526247163436,0.2903936827289206,0.2963537192304751,-0.11166513420312266,-0.37174871584759533,3.083386203873557,0.22458193927957254,0.3902644365305867,0.3851536300514221,0.1669691651104782,0.4740918192694405,0.3589390150055495
2023-01-07,16951.158324185577,16974.4015,16909.746774392475,16944.5396,34306384469.33333,325462473921.016,-0.01864199931091959,0.006373608947692695,-0.0005563573269669051,32232208029.460316,322183935785.5937,16792.152745150073,34900109053.58214,324667654945.9602,16883.155818431136,34065336177.28223,318390737642.239,16538.3479,31326142820.794422,325363729467.9203,17254.841595411017,1.0,4.33,285.473375,730.76496875,7.5,4.5,120.7677,300.356,4.68,4.703333333333333,3.6666666666666665,0.10176019740174522,0.5254126703366637,0.3728271456202492,-0.7537578921087473,0.8093116399750709,0.2580478037810638,0.23854440015678005,0.4108429297284344,0.35061267711973176,0.16534387777158957,0.46921580464813306,0.3654403177456205
2023-01-08,16943.76168291715,17070.574511476352,16919.177228349756,17070.574511476352,21776089962.666668,325634745856.4443,-0.365246723036861,0.000529314281160694,0.007438084152864922,31984680252.952385,323250770893.9242,16858.36775261263,34476248278.94511,324512846700.1437,16881.395411222173,23508784398.22222,318166900098.1308,16607.069459238443,34491913201.77778,330278993230.93866,17123.38672774531,1.0,4.33,285.473375,730.76496875,7.5,4.5,120.454,300.356,4.69,4.696666666666667,3.6633333333333336,0.22642646429382937,0.3060799462890083,0.467493572907353,1.2250985166617423,-0.41744848655270467,0.25391506063651337,0.22514872694694246,0.3893406268333803,0.38551065142598157,0.17262289597099775,0.460248465208759,0.36712863804963364
2023-01-09,17114.08109101332,17390.39293228902,17114.08109101332,17194.77873456542,40370843456.0,331229579389.19604,0.8539069008813116,0.01718131619534927,0.00727592518960438,34200562632.12698,324754144846.756,16932.271865617065,34963830271.596954,324563186943.535,16884.07668282867,24859666801.77778,320705961719.3731,16677.44994353439,25743383676.444443,329719372087.4576,17114.3405863705,1.0,4.33,285.473375,730.76496875,7.5,4.5,120.1403,300.356,4.7,4.69,3.66,0.041976042657292253,0.7669955944376332,0.19102838901536798,-0.8146151211246194,1.5058668617035658,-0.5913775074438818,0.23086851621514434,0.4842821993286413,0.2848492931430992,0.17143729123114945,0.4648080651218392,0.3637546439024503
2023-01-10,17179.14283387484,17487.8535,17159.3098,17435.7516459177,45095406947.55556,332210727772.8568,0.11702910038787863,0.0029621399920564265,0.01401430719593191,36407288267.17461,326396053029.6432,17040.820809711757,35814013469.226585,324647709335.78577,16895.537853171227,29648327502.22222,320717370492.6464,16675.90903725487,19589911018.666668,329675056005.3344,17091.916535641005,1.0,4.33,285.473375,730.76496875,7.5,4.5,120.234,300.356,4.73,4.74,3.74,0.22417738645647964,0.4136988967657089,0.36212373338639736,4.340603169449434,-0.46062415512433813,0.8956540190330821,0.23411569961306153,0.46910379459043583,0.2967805146658994,0.1783061376033527,0.45581124498245096,0.36588261846045106
2023-01-11,17439.74515075714,17939.362499760573,17333.666863626866,17939.362499760573,43812401706.66666,335425060457.1886,-0.028450907259379935,0.009675583644997552,0.02888380518776125,37039893729.52381,328115884796.08923,17195.403636900068,36367393805.819176,324939963241.9219,16919.489451992584,39384163470.22222,323386238092.0662,16857.282709442374,27210991608.88889,326657443273.10474,17220.814535119767,1.0,4.33,285.473375,730.76496875,7.5,4.5,120.1445,300.356,4.72,4.73,3.67,0.022596813039854127,0.5797811085358262,0.3976220954209566,-0.8992011933182166,0.4014567432220517,0.0980282670307096,0.2136269541181448,0.47779818140338914,0.3085748767025248,0.17577050698668284,0.4697837456134158,0.3544457496041005
2023-01-12,17943.630925609308,19028.6547,17924.50068731902,18858.6646,72766611569.77777,352447180923.3856,0.6608678989334048,0.050747909064980584,0.05124497039689657,41869401564.44444,332258715599.7922,17485.377665471497,37422712999.18214,325498965097.8433,16955.899920239422,38960056725.333336,323447365297.4649,16828.8464,41107035768.888885,335677125245.7431,17766.350552594908,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.4108,300.356,4.66,4.66,3.56,0.07037299345521361,0.7430350127465585,0.18659199325039103,2.1142884322269855,0.28157851611104084,-0.5307303205752466,0.15722321743153686,0.5179138445486171,0.3248629498330272,0.17578350550062935,0.47421370259655415,0.3500027950006744
2023-01-13,18851.0079,19975.94690307573,18732.6096,19913.7294745294,81808386801.77777,366524446229.49945,0.12425719759301435,0.03994148930126901,0.05594589526394135,48562303559.1111,338419173507.08386,17908.200152321348,38357152656.90065,326267816229.50806,17026.38527025121,34958072839.111115,323401240878.4581,16953.972066580434,53775197070.22222,343458912279.5559,17799.16897417585,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.1422,300.356,4.67,4.69,3.61,0.11201083222404118,0.43321574106812477,0.4547734223306179,0.5916735486792457,-0.4169645660885025,1.4372611836583449,0.11418867564692223,0.538316995739932,0.3474943359901904,0.17230995832188747,0.47440822074048616,0.3532818235198198
2023-01-14,19921.96715782315,21149.597101650263,19921.96715782315,20983.9756,105421992305.77776,400016119807.2153,0.28864528964757485,0.09137637045018546,0.05374413300328793,58721676107.1746,349069694347.9694,18485.262438035636,39995830160.42658,328340044918.79584,17147.869181232825,34306384469.33333,325462473921.016,16944.5396,56261667200.0,337849259128.5813,17339.458270551433,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.1613,300.356,4.68,4.6850000000000005,3.6174999999999997,0.06406795926159242,0.6154862428084016,0.3204457729298156,-0.42801996923435637,0.42073840920663613,-0.2953726906739656,0.10880407019832897,0.5511846489501803,0.3400112827486999,0.17210470295158492,0.4880535259249267,0.33984177271582827
2023-01-15,20951.2141,20995.267229932684,20577.7361,20856.05839135823,63212388593.77778,399290962980.5872,-0.4003870804259752,-0.0018128190108377023,-0.006095947263766888,64641147340.19047,359592011079.9898,19026.045849447335,40514194164.93029,330698672317.78705,17289.454687611433,21776089962.666668,325634745856.4443,17070.574511476352,47661468458.66666,328532141010.85126,16608.4932,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.18039999999999,300.356,4.6899999999999995,4.68,3.625,0.0210794100227455,0.3699772482117017,0.6089433269161317,-0.6709835889000725,-0.39888624232520153,0.9003007009535534,0.07946877673103128,0.5603128349391364,0.3602183904642397,0.17235206527732255,0.48571120722285144,0.3419367287160258
2023-01-16,20874.7874806025,21410.3251,20728.066099825955,21171.04828454444,60636932849.77778,404248788951.314,-0.04074289551927344,0.012416574454172775,0.015103040434367266,67536302967.87301,370023326731.721,19594.084356587195,40981064287.596954,333478208462.7514,17435.626553831433,40370843456.0,331229579389.19604,17194.77873456542,46630829169.77778,320862704602.3825,16785.892297944447,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.1995,300.356,4.7,4.675,3.6325000000000003,0.10867076085802783,0.44576314836740494,0.44556608664182323,4.155303717740101,0.20483935301972517,-0.26829629795222315,0.08899659361685065,0.5144224855005323,0.39658091869659046,0.17321168360332484,0.47956035772818223,0.3472279598167837
2023-01-17,21183.01844540804,21443.702726389765,20959.502443318317,21157.189612933496,51515154112.0,407281986003.9492,-0.15043271994604535,0.007503292862060987,-0.000654604884211586,68453409705.650795,380747792193.30566,20125.718351875163,41846954802.08584,336336017378.2384,17582.50734727616,45095406947.55556,332210727772.8568,17435.7516459177,25538438677.33333,321547718539.3389,16750.765809591638,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.2186,300.356,4.71,4.67,3.64,0.17765978734435817,0.5541905902015666,0.26814962226975086,0.6348444231145172,0.24324003056617424,-0.3981821545469011,0.08235122231511902,0.5344927274199406,0.38315604567992667,0.17368397638046276,0.48100730441783435,0.34530871993186874
2023-01-18,21136.70787628226,21549.6846,20545.969726711024,20686.510419770384,58478858168.888885,405901077389.2136,0.13517777781949317,-0.003390546751857092,-0.022246772930341552,70548617771.68254,390815794612.1664,20518.16805473371,42811059657.78955,339183388580.9044,17724.56447082689,43812401706.66666,335425060457.1886,17939.362499760573,29555712497.77778,320479941309.2338,16424.79671324863,1.0,4.33,286.954710938,725.209125,7.5,4.5,119.08,300.356,4.69,4.63,3.54,0.015860005971402455,0.3354950862435194,0.6486449046776845,-0.910728217068835,-0.39462146746032745,1.4189663188306352,0.0813888213053402,0.4995947242353253,0.41901644700231644,0.17369895935071647,0.4690137507511445,0.35728729054412767
2023-01-19,20669.595812479278,21157.11992922482,20666.8001,21082.058204303703,77983080988.44444,400657798034.2264,0.3335260542062349,-0.012917628572736027,0.019121049249335376,71293827688.63492,397703025628.0008,20835.795712491377,43729784359.18214,341784785002.857,17863.881671292653,72766611569.77777,352447180923.3856,18858.6646,50421339946.66666,322615905375.6514,16902.54219033073,1.0,4.33,295.866109375,726.0096875,7.5,4.5,119.6033,300.356,4.71,4.65,3.57,0.0032150975312105748,0.527275687083602,0.4695092234760523,-0.7972827036126094,0.5716346042125887,-0.27616910255488064,0.07179483617333977,0.46877196342633154,0.45943319417741085,0.16523559096157323,0.46611493580114416,0.36864947396497755
2023-01-20,21074.9455313152,22687.3555,20919.9508,22665.7507,64447751466.66666,409361228122.49896,-0.17356751426355488,0.021722852097163195,0.07512039291177944,68813736926.47618,403822565898.42926,21228.941601844323,44446745691.56733,344651135796.1325,18059.19281143029,81808386801.77777,366524446229.49945,19913.7294745294,42938911495.11112,323370704324.2319,16806.416495870926,1.0,4.33,295.866109375,726.0096875,7.5,4.5,119.3588,300.356,4.72,4.68,3.66,0.06636851098543647,0.4950221170981725,0.43860939145088196,19.642767549402105,-0.06117022039044916,-0.06581304579364967,0.06527450456782481,0.4776014457163384,0.45712404690887715,0.16258848745559543,0.46820266545836087,0.3692088491750218
2023-01-21,22667.3593,23304.148165511386,22506.416377106016,22751.6074,101033856768.0,439681601945.2148,0.5676862957780028,0.07406752701465569,0.0037879486603547737,68186860421.07936,409489063346.71484,21481.46043041575,46704128018.32288,348559761300.58746,18256.84431993505,105421992305.77776,400016119807.2153,20983.9756,33312386965.33333,322422836811.5665,16822.062144857282,1.0,4.33,295.866109375,726.0096875,7.5,4.5,119.2949,300.356,4.723333333333334,4.6866666666666665,3.67,0.22541908259154295,0.14427533280104393,0.6303056222386658,2.3964764199848876,-0.708547703591936,0.4370545513256551,0.08832466504353202,0.41028560142957293,0.5013897396672843,0.16155119989968883,0.4564636287629501,0.3819851745355833
2023-01-22,22777.8509,23052.145,22368.6486,22723.9532,79716701624.88889,438227794320.40405,-0.21099021481542415,-0.0033065009278961765,-0.001215483350859898,70544619425.52382,415051467823.8316,21748.302545936,48173468691.03399,352387842866.8808,18454.96063739438,63212388593.77778,399290962980.5872,20856.05839135823,35636481443.55556,323385347331.6032,16780.463676220097,1.0,4.33,295.866109375,726.0096875,7.5,4.5,119.23100000000001,300.356,4.726666666666667,4.693333333333333,3.68,0.13423657784005624,0.40740226209163666,0.4583611267153173,-0.40450215528872707,1.8237832079960992,-0.27279543360671715,0.10448997473171927,0.4156320319838494,0.47987799678145365,0.16262706686266587,0.45361591615437835,0.38375701870043966
2023-01-23,22717.532,23139.6602154224,22667.965,22944.9201,73343525504.0,438704643177.66815,-0.07994781508746059,0.0010881301082319252,0.009723963874384296,72359846947.55556,419973732713.31067,22001.7128052868,49930687731.98214,356231112217.8692,18658.661904061042,60636932849.77778,404248788951.314,21171.04828454444,20626954275.55556,323406562648.0166,16833.8821,1.0,4.33,295.866109375,726.0096875,7.5,4.5,119.1671,300.356,4.73,4.7,3.69,0.0051121092401444,0.5701298117637634,0.4247580766677856,-0.9619171665249429,0.39942721190763686,-0.07331129995324011,0.0896958816434502,0.4333986981833292,0.47690542392801977,0.1627232435806395,0.46822242732426766,0.36905433153629197
2023-01-24,22917.8383,23150.6889,22569.1259,22614.6584407414,79571624078.22223,441263614330.7605,0.0849168148302683,0.005833015886399008,-0.014393672229810826,76367914085.58731,424828251045.71234,22209.922637830783,51850329106.709404,360167940143.6309,18851.486571957746,51515154112.0,407281986003.9492,21157.189612933496,21982382836.404182,323158776557.9099,16829.918403840365,1.0,4.33,295.866109375,726.0096875,7.5,4.5,119.1174,300.356,4.72,4.7,3.62,0.0023817303590476,0.2464053332805633,0.7512129545211792,-0.5341002613276855,-0.5678083689076361,0.768566616588959,0.06465615921697727,0.389429375766043,0.5459144713925095,0.1495199563783955,0.4577671832897389,0.39271286347543716
2023-01-25,22633.85277825393,23718.1854,22366.5718,23125.7229,82625725354.66667,436292420539.3964,0.03838178888295825,-0.011265813971323247,0.02259881397712787,79817466540.69841,429169871495.73846,22558.38156357787,53719736206.205696,363918509052.96484,19058.712387617812,58478858168.888885,405901077389.2136,20686.510419770384,26543512369.77778,323775353259.3779,16908.94843019802,1.0,4.33,295.866109375,726.0096875,7.5,4.5,118.995,300.356,4.72,4.67,3.62,0.09864695398136968,0.33440556237474084,0.5669474966824055,40.4181872463583,0.35713605676699484,-0.24529057536850374,0.07648286607554401,0.3892737294990746,0.5342434131074697,0.14027276451650278,0.4518909481898156,0.4078362906157566
2023-01-26,23075.99593517101,23241.72718709555,22890.2856,23007.8352,94982498161.77776,443277697796.4922,0.1495511567864642,0.01601054001456119,-0.005097687130031265,82245954708.31746,435258428604.6336,22833.492562963056,55837684437.790886,367930329903.529,19268.75823729376,77983080988.44444,400657798034.2264,21082.058204303703,31444051214.22222,322923072279.5686,16706.459709721472,1.0,4.33,286.622328125,711.4016875,7.5,4.5,119.0472,300.356,4.71,4.68,3.62,0.0032299653976224,0.4703839533030987,0.5263860821723938,-0.9672573225298735,0.40662718036961965,-0.07154351107882842,0.07648499005645999,0.38114633895900274,0.5423686786355184,0.12959614008784082,0.4542609664120814,0.4161428963105721
2023-01-27,23018.1861,23408.254820954564,22630.0293,23051.2708,74589340814.22223,441867204640.3495,-0.21470436914410418,-0.003181962826359594,0.001887861227378622,83694753186.53969,439902139535.75507,22888.566862963056,57037229857.87977,372002115585.6164,19485.46782176876,64447751466.66666,409361228122.49896,22665.7507,38602978211.55556,319713634177.7244,16549.98326575003,1.0,4.33,286.622328125,711.4016875,7.5,4.5,118.9521,300.356,4.73,4.68,3.64,0.003903980483300925,0.49333249405026436,0.5027635317916671,0.20867563664139321,0.04878682741198541,-0.0448768521447917,0.06756148569901206,0.38090496423787296,0.5515335558270592,0.12433014700407007,0.4493003534932385,0.42636950219771125
